path,file_name,kind,in_scope,scan_status,run_status,root_cause,scan_timestamp
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 集合竞价摸奖策略1.0-致敬2022.txt,44 集合竞价摸奖策略1.0-致敬2022.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.749284
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 价值投资+期货对冲V4.0,无惧市场大跌.txt","45 价值投资+期货对冲V4.0,无惧市场大跌.txt",jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.752224
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 此消彼长.txt,45 此消彼长.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.754686
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 海龟突破系统，19-21年化150，无未来函数和过拟合.txt,45 海龟突破系统，19-21年化150，无未来函数和过拟合.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.755726
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 真真正正的诚意之作-2021超十倍.txt,45 真真正正的诚意之作-2021超十倍.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.758523
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 研究 市场宽度.ipynb,45 研究 市场宽度.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.758526
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 【深度解析 四】聚宽三因子基本面周线模型策略.txt,46 【深度解析 四】聚宽三因子基本面周线模型策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.761492
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 大盘股也能穿越牛熊市.txt,46 大盘股也能穿越牛熊市.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.766181
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 敢于直接实盘的—八仙过海V2.txt,46 敢于直接实盘的—八仙过海V2.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.768004
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 韶华研究之十二--还算可以的竞价研究.txt,46 韶华研究之十二--还算可以的竞价研究.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.768014
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 高增股池小市值轮动.txt,46 高增股池小市值轮动.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.770510
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 别人恐惧我贪婪——重视大盘择时.txt,47 别人恐惧我贪婪——重视大盘择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.771525
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 多策略整合大E小十年百倍（年化64%回撤28%）.txt,47 多策略整合大E小十年百倍（年化64%回撤28%）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.778747
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 年化46%的北向资金+20日涨幅的创业板策略.txt,47 年化46%的北向资金+20日涨幅的创业板策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.779962
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 随机森林 研究.ipynb,47 随机森林 研究.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.779969
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 随机森林量价多因子选股短线交易机器学习.txt,47 随机森林量价多因子选股短线交易机器学习.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.781132
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 高收益低回撤的小市值策略.txt,47 高收益低回撤的小市值策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.783356
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 一种宏观数据的中长线策略，年化15%，最大回撤9%.txt,48 一种宏观数据的中长线策略，年化15%，最大回撤9%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.786698
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 低代码迁移成本的实盘方案：jqtrade+one quant.txt,48 低代码迁移成本的实盘方案：jqtrade+one quant.txt,jq_strategy_txt,False,no_initialize,non_executable,no_initialize,2026-04-04T09:50:22.787765
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 动量ETF轮动-RSRS择时-卡尔曼滤波.txt,48 动量ETF轮动-RSRS择时-卡尔曼滤波.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.789557
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 投资回报率ROIC中等市值.txt,48 投资回报率ROIC中等市值.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.790880
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 研究 聚宽高手文章300篇列表.txt,48 研究 聚宽高手文章300篇列表.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.790891
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 配套资料.txt,48 配套资料.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.790904
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,49 【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.793592
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 修改成一创版本.txt,49 修改成一创版本.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.797863
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 动量策略年化62%.txt,49 动量策略年化62%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.799102
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归》.ipynb,49 干货贴《机器学习5折保形回归》.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.799105
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归》.py,49 干货贴《机器学习5折保形回归》.py,python_strategy,True,valid,executable,OK,2026-04-04T09:50:22.807237
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 干货贴《机器学习5折保形回归挂模拟回测.py,49 干货贴《机器学习5折保形回归挂模拟回测.py,python_strategy,True,valid,executable,OK,2026-04-04T09:50:22.815148
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 根据北上资金买股票的最佳持股时间探讨.txt,49 根据北上资金买股票的最佳持股时间探讨.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.817181
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 ETF动量轮动RSRS择时-V2.1.txt,50 ETF动量轮动RSRS择时-V2.1.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.819458
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 【7日趋势】短线交易策略.txt,50 【7日趋势】短线交易策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.822711
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 分享一种K线小碎步后突破的分钟级打法.txt,50 分享一种K线小碎步后突破的分钟级打法.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.828793
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 基本面策略，一种新思路，超额376%.txt,50 基本面策略，一种新思路，超额376%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.831109
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 昨日炸板股策略.txt,50 昨日炸板股策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.833133
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 “四大搅屎棍策略”学习笔记-有魔改.txt,51 “四大搅屎棍策略”学习笔记-有魔改.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.833151
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 【复现】行业有效量价因子与行业轮动策略ETF.ipynb,51 【复现】行业有效量价因子与行业轮动策略ETF.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.833153
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 北上资金持股比选股策略（北向港资外资）.txt,51 北上资金持股比选股策略（北向港资外资）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.835131
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 缠论交易策略.txt,51 缠论交易策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.842198
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 行业反转效应（年化32%，回撤8%）.txt,51 行业反转效应（年化32%，回撤8%）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.844731
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 配套资料.txt,51 配套资料.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.844764
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 增强型投资组合优化（EPO）方法研究.txt,52 增强型投资组合优化（EPO）方法研究.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.844773
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 市场宽度——简洁版.ipynb,52 市场宽度——简洁版.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.844775
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 机器学习滚动训练价投策略.txt,52 机器学习滚动训练价投策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.847032
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 根据北上资金买A股策略Python3版（北向港资外资）.txt,52 根据北上资金买A股策略Python3版（北向港资外资）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.848676
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 龙头战法之单阳不破.txt,52 龙头战法之单阳不破.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.852377
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 TSmall-100, 微盘三正.txt","53 TSmall-100, 微盘三正.txt",jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.853429
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 基于大盘PE标准差偏离度的聪明基金定投策略.txt,53 基于大盘PE标准差偏离度的聪明基金定投策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.855172
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 微盘股400每日轮动再平衡.txt,53 微盘股400每日轮动再平衡.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.855744
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 筹码选股.txt,53 筹码选股.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.858115
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.txt,53 超跌网格交易大法V1.2：稳健跑赢大盘-年化13%回撤7%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.865360
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 sales_growth今年最优版.txt,54 sales_growth今年最优版.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.867744
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 价值投资策略-大盘择时.txt,54 价值投资策略-大盘择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.871766
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 养花大哥 追市场热点策略.txt,54 养花大哥 追市场热点策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.875264
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 利用聚宽的数据库，研究基金.ipynb,54 利用聚宽的数据库，研究基金.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.875268
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 发一个学习策略5年70倍，思路可以学习.txt,54 发一个学习策略5年70倍，思路可以学习.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.877457
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 ETF轮动策略-入门1.0.txt,55 ETF轮动策略-入门1.0.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.879912
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 价值投资改进版-6年9.5倍.txt,55 价值投资改进版-6年9.5倍.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.882921
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 大市值价值投资加自定义邮箱推送 Ahfu.txt,55 大市值价值投资加自定义邮箱推送 Ahfu.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.885796
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,55 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.887784
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 一创PEG+EBIT+turnover_volatility.txt,56 一创PEG+EBIT+turnover_volatility.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.890388
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 分享券商金股组合增强.txt,56 分享券商金股组合增强.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.897777
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 双人工智能AI配合，样本外夏普3.9.txt,56 双人工智能AI配合，样本外夏普3.9.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.902053
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,56 基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.905252
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 大盘一路向上时，追总龙头2个月3倍.txt,56 大盘一路向上时，追总龙头2个月3倍.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.906915
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 【复现】技术分析算法、框架与实战之二：识别“圆弧底”.ipynb,57 【复现】技术分析算法、框架与实战之二：识别“圆弧底”.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.906918
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 别人恐惧我贪婪3——年化20%的股债组合.txt,57 别人恐惧我贪婪3——年化20%的股债组合.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.907515
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 股指期货套利，这段时间都没有交易分享给大家.txt,57 股指期货套利，这段时间都没有交易分享给大家.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.909251
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 配套资料.txt,57 配套资料.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.909264
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 韶华研究之五-ETF轮动,躺赚,夏普2.txt","57 韶华研究之五-ETF轮动,躺赚,夏普2.txt",jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.909273
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 韶华研究之十八，201系列.txt,57 韶华研究之十八，201系列.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.909281
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,58 Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.910694
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 ETF动量轮动RSRS与北上择时-股债平衡-盘中止损.txt,58 ETF动量轮动RSRS与北上择时-股债平衡-盘中止损.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.914191
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 严格资金管理，股指期货套利.txt,58 严格资金管理，股指期货套利.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.915830
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.txt","58 融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.txt",jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.916875
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 韶华研究之四-菲阿里四阶在T+1的短线策略应用.txt,58 韶华研究之四-菲阿里四阶在T+1的短线策略应用.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.916885
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 北向RSRS与布林带择时.txt,59 北向RSRS与布林带择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.918799
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 基于Gyro^.^大神的小市值策略的因子匹配研究.txt,59 基于Gyro^.^大神的小市值策略的因子匹配研究.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.918809
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 年化62%的动量策略.txt,59 年化62%的动量策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.919983
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 研究 【复现】RSRS择时改进.ipynb,59 研究 【复现】RSRS择时改进.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.919985
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,59 追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.924265
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 ETF动量轮动RSRS择时-v2.txt,60 ETF动量轮动RSRS择时-v2.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.926363
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 【深度解析 二】资产负债与ROA模型 5股.txt,60 【深度解析 二】资产负债与ROA模型 5股.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.928065
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 可能是最接近实盘的“基本面三角”.txt,60 可能是最接近实盘的“基本面三角”.txt,jq_strategy_txt,False,no_initialize,non_executable,no_initialize,2026-04-04T09:50:22.931049
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 研究 【分享】对RSRS模型的一次修改.ipynb,60 研究 【分享】对RSRS模型的一次修改.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.931052
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 高股息V1.0（小程序公开股池）.txt,60 高股息V1.0（小程序公开股池）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.933947
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 BiLSTM for ETF.txt,61 BiLSTM for ETF.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.935472
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 利用聚类算法分析研究股票.ipynb,61 利用聚类算法分析研究股票.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.935475
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 扩散指标择时.txt,61 扩散指标择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.937067
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 抄底神器2.0，低回撤，高成功率.txt,61 抄底神器2.0，低回撤，高成功率.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.938902
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 简单ETF策略，年化97%.txt,61 简单ETF策略，年化97%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.941100
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 配套资料.txt,61 配套资料.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.941115
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 分享一个最近两年非常有效的因子.txt,62 分享一个最近两年非常有效的因子.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.941648
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 北向资金交易能力一定强吗.txt,62 北向资金交易能力一定强吗.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.943199
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 基金溢价（模拟效果好！）.txt,62 基金溢价（模拟效果好！）.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.945601
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 研究一种K线小碎步后突破的分钟级策略.txt,62 研究一种K线小碎步后突破的分钟级策略.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.945615
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,63 3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.949715
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 5年12倍-小市值.txt,63 5年12倍-小市值.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.954021
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,63 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.956163
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 生猪期货CTA策略.txt,63 生猪期货CTA策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.961010
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 研究 【复现】华泰证券-波动率和换手率构建牛熊指标.ipynb,63 研究 【复现】华泰证券-波动率和换手率构建牛熊指标.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.961013
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 A股最强板块动量趋势（最终版）.ipynb,64 A股最强板块动量趋势（最终版）.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.961016
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 ETF轮动策略升级-增加盘中止损.txt,64 ETF轮动策略升级-增加盘中止损.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.963786
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 基于XGBoost_6m滚动选股全A小市值开板止盈策略.txt,64 基于XGBoost_6m滚动选股全A小市值开板止盈策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.971028
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 大小外择时小市值3.0.txt,64 大小外择时小市值3.0.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.976554
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 研究 【复现】C-VIX 中国版 VIX 编制手册.ipynb,64 研究 【复现】C-VIX 中国版 VIX 编制手册.ipynb,notebook,False,excluded_notebook,not_applicable,研究文档/notebook，非可执行策略,2026-04-04T09:50:22.976557
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 低开买入小市值策略高频交易法3.0 总结.txt,65 低开买入小市值策略高频交易法3.0 总结.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.977615
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 多因子指数增强.txt,65 多因子指数增强.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.978160
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,65 搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.982879
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 神级策略：桥水全天候策略-7年最大回撤仅3.5%.txt,65 神级策略：桥水全天候策略-7年最大回撤仅3.5%.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.986679
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 韶华研究之七 不可多得的基本面三角.txt,65 韶华研究之七 不可多得的基本面三角.txt,jq_strategy_txt,False,not_strategy,non_executable,非策略文件（研究文档/配套资料）,2026-04-04T09:50:22.986691
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 ETF动量轮动MA乖离择时.txt,66 ETF动量轮动MA乖离择时.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.987802
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 PB-POE+双均线--加入jq以来第一个成功的交易策略.txt,66 PB-POE+双均线--加入jq以来第一个成功的交易策略.txt,jq_strategy_txt,True,valid,executable,OK,2026-04-04T09:50:22.988689
